year,estimated_yield_kg_per_ha,ndvi.early,ndvi.mid,ndvi.late,organic_carbon,nitrogen_kg_per_ha,phosphorus_kg_per_ha,potassium_kg_per_ha,annual_avg_rainfall_mm,monsoon_rainfall_mm,avg_annual_temp_C,avg_max_temp_C,avg_min_temp_C,avg_relative_humidity_pct,growing_degree_days_GDD,soil_ph,district_Barnala,district_Bathinda,district_Faridkot,district_Fatehgarh Sahib,district_Fazilka,district_Ferozepur,district_Firozpur,district_Gurdaspur,district_Hoshiarpur,district_Jalandhar,district_Kapurthala,district_Ludhiana,district_Malerkotla,district_Mansa,district_Moga,district_Mohali (SAS Nagar),district_Muktsar (Sri Muktsar Sahib),district_Pathankot,district_Patiala,district_Rupnagar (Ropar),district_Sangrur,district_Tarn Taran,season_Rabi,season_Zaid,crop_Cotton,crop_Maize,crop_Moong,crop_Mustard,crop_Paddy,crop_Sunflower,crop_Vegetables,crop_Wheat,monsoon_onset_doy,monsoon_end_doy,soil_type_Clay Loam,soil_type_Loamy,soil_type_Sandy,soil_type_Sandy Loam,soil_type_Silty Loam,predicted_yield_xgb_tuned
2023,2484,0.26,0.38,0.29,0.59,317.0,19.0,198.0,460,345,26.0,36.0,16.0,74,5840,7.15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,,,True,False,False,False,False,3089.338
2023,1633,0.36,0.49,0.39,0.59,317.0,19.0,198.0,460,345,26.0,36.0,16.0,74,5840,7.15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,True,False,False,False,False,2038.3878
2023,1698,0.37,0.51,0.42,0.59,317.0,19.0,198.0,460,345,26.0,36.0,16.0,74,5840,7.15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,,,True,False,False,False,False,1736.3136
2023,4130,0.38,0.53,0.44,0.59,317.0,19.0,198.0,460,345,26.0,36.0,16.0,74,5840,7.15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,True,False,False,False,False,3976.497
2023,2705,0.26,0.45,0.38,0.59,317.0,19.0,198.0,460,345,26.0,36.0,16.0,74,5840,7.15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,True,False,False,False,False,2664.8906
2023,2316,0.39,0.59,0.51,0.59,317.0,19.0,198.0,460,345,26.0,36.0,16.0,74,5840,7.15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,True,False,False,False,False,2422.8394
2023,2361,0.33,0.47,0.41,0.59,317.0,19.0,198.0,460,345,26.0,36.0,16.0,74,5840,7.15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,,True,False,False,False,False,2032.2273
2023,1641,0.35,0.53,0.44,0.59,317.0,19.0,198.0,460,345,26.0,36.0,16.0,74,5840,7.15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,,True,False,False,False,False,1989.682
2023,1372,0.22,0.37,0.32,0.59,317.0,19.0,198.0,460,345,26.0,36.0,16.0,74,5840,7.15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,,True,False,False,False,False,1981.113
2024,3908,0.38,0.52,0.46,0.59,317.0,19.0,198.0,460,345,26.0,36.0,16.0,74,5840,7.15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,,,True,False,False,False,False,3581.5845
2024,1870,0.23,0.41,0.33,0.59,317.0,19.0,198.0,460,345,26.0,36.0,16.0,74,5840,7.15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,True,False,False,False,False,2063.1326
2024,1850,0.36,0.53,0.48,0.59,317.0,19.0,198.0,460,345,26.0,36.0,16.0,74,5840,7.15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,,,True,False,False,False,False,1802.4526
2024,4577,0.22,0.42,0.35,0.59,317.0,19.0,198.0,460,345,26.0,36.0,16.0,74,5840,7.15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,True,False,False,False,False,4266.662
2024,2632,0.39,0.59,0.5,0.59,317.0,19.0,198.0,460,345,26.0,36.0,16.0,74,5840,7.15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,True,False,False,False,False,2722.1907
2024,1888,0.28,0.39,0.3,0.59,317.0,19.0,198.0,460,345,26.0,36.0,16.0,74,5840,7.15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,True,False,False,False,False,2409.1716
2024,2471,0.38,0.49,0.42,0.59,317.0,19.0,198.0,460,345,26.0,36.0,16.0,74,5840,7.15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,,True,False,False,False,False,2093.246
2024,2381,0.2,0.35,0.3,0.59,317.0,19.0,198.0,460,345,26.0,36.0,16.0,74,5840,7.15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,,True,False,False,False,False,2077.9636
2024,2231,0.32,0.52,0.45,0.59,317.0,19.0,198.0,460,345,26.0,36.0,16.0,74,5840,7.15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,,True,False,False,False,False,2097.8367
2023,3227,0.26,0.45,0.39,0.66,224.0,24.0,171.0,430,322,24.5,34.5,14.5,66,5292,7.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,,,False,False,False,True,False,3295.8118
2023,2295,0.4,0.51,0.43,0.66,224.0,24.0,171.0,430,322,24.5,34.5,14.5,66,5292,7.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,False,False,False,True,False,2160.71
2023,1692,0.39,0.54,0.46,0.66,224.0,24.0,171.0,430,322,24.5,34.5,14.5,66,5292,7.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,,,False,False,False,True,False,1841.5947
2023,4929,0.33,0.49,0.39,0.66,224.0,24.0,171.0,430,322,24.5,34.5,14.5,66,5292,7.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,False,False,False,True,False,4431.029
2023,2761,0.21,0.34,0.24,0.66,224.0,24.0,171.0,430,322,24.5,34.5,14.5,66,5292,7.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False,False,False,True,False,2780.1772
2023,2792,0.32,0.45,0.39,0.66,224.0,24.0,171.0,430,322,24.5,34.5,14.5,66,5292,7.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,False,False,False,True,False,2472.448
2023,1426,0.29,0.43,0.35,0.66,224.0,24.0,171.0,430,322,24.5,34.5,14.5,66,5292,7.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,,False,False,False,True,False,1912.1229
2023,2108,0.36,0.53,0.47,0.66,224.0,24.0,171.0,430,322,24.5,34.5,14.5,66,5292,7.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,,False,False,False,True,False,2042.0248
2023,2222,0.38,0.56,0.46,0.66,224.0,24.0,171.0,430,322,24.5,34.5,14.5,66,5292,7.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,,False,False,False,True,False,2038.7903
2024,3790,0.28,0.47,0.38,0.66,224.0,24.0,171.0,430,322,24.5,34.5,14.5,66,5292,7.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,,,False,False,False,True,False,3539.7837
2024,2088,0.21,0.31,0.24,0.66,224.0,24.0,171.0,430,322,24.5,34.5,14.5,66,5292,7.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,False,False,False,True,False,2184.365
2024,1525,0.28,0.48,0.39,0.66,224.0,24.0,171.0,430,322,24.5,34.5,14.5,66,5292,7.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,,,False,False,False,True,False,1796.8849
2024,3945,0.37,0.52,0.45,0.66,224.0,24.0,171.0,430,322,24.5,34.5,14.5,66,5292,7.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,False,False,False,True,False,3987.2446
2024,2780,0.37,0.55,0.45,0.66,224.0,24.0,171.0,430,322,24.5,34.5,14.5,66,5292,7.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False,False,False,True,False,2763.9421
2024,2406,0.4,0.56,0.47,0.66,224.0,24.0,171.0,430,322,24.5,34.5,14.5,66,5292,7.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,False,False,False,True,False,2479.8022
2024,1520,0.23,0.43,0.35,0.66,224.0,24.0,171.0,430,322,24.5,34.5,14.5,66,5292,7.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,,False,False,False,True,False,1874.9133
2024,1751,0.25,0.42,0.34,0.66,224.0,24.0,171.0,430,322,24.5,34.5,14.5,66,5292,7.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,,False,False,False,True,False,1953.7135
2024,1908,0.33,0.48,0.39,0.66,224.0,24.0,171.0,430,322,24.5,34.5,14.5,66,5292,7.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,,False,False,False,True,False,1960.369
2023,3610,0.3,0.49,0.41,0.83,239.0,25.0,233.0,710,532,25.5,35.5,15.5,68,5658,6.9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,,,True,False,False,False,False,3282.5027
2023,2049,0.28,0.39,0.34,0.83,239.0,25.0,233.0,710,532,25.5,35.5,15.5,68,5658,6.9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,True,False,False,False,False,2116.1296
2023,1691,0.35,0.51,0.42,0.83,239.0,25.0,233.0,710,532,25.5,35.5,15.5,68,5658,6.9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,,,True,False,False,False,False,1800.7844
2023,3828,0.2,0.34,0.26,0.83,239.0,25.0,233.0,710,532,25.5,35.5,15.5,68,5658,6.9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,True,False,False,False,False,3716.9087
2023,2870,0.28,0.42,0.32,0.83,239.0,25.0,233.0,710,532,25.5,35.5,15.5,68,5658,6.9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,True,False,False,False,False,2711.051
2023,1848,0.36,0.5,0.42,0.83,239.0,25.0,233.0,710,532,25.5,35.5,15.5,68,5658,6.9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,True,False,False,False,False,2406.1687
2023,1995,0.37,0.56,0.5,0.83,239.0,25.0,233.0,710,532,25.5,35.5,15.5,68,5658,6.9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,,True,False,False,False,False,2098.3906
2023,2238,0.25,0.4,0.3,0.83,239.0,25.0,233.0,710,532,25.5,35.5,15.5,68,5658,6.9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,,True,False,False,False,False,2041.2773
2023,1963,0.3,0.43,0.35,0.83,239.0,25.0,233.0,710,532,25.5,35.5,15.5,68,5658,6.9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,,True,False,False,False,False,2007.6249
2024,3169,0.23,0.34,0.28,0.83,239.0,25.0,233.0,710,532,25.5,35.5,15.5,68,5658,6.9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,,,True,False,False,False,False,3149.158
2024,2224,0.23,0.39,0.33,0.83,239.0,25.0,233.0,710,532,25.5,35.5,15.5,68,5658,6.9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,True,False,False,False,False,2120.2908
2024,1727,0.29,0.46,0.4,0.83,239.0,25.0,233.0,710,532,25.5,35.5,15.5,68,5658,6.9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,,,True,False,False,False,False,1845.1033
2024,3592,0.24,0.34,0.28,0.83,239.0,25.0,233.0,710,532,25.5,35.5,15.5,68,5658,6.9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,True,False,False,False,False,3685.7434
2024,2604,0.22,0.33,0.26,0.83,239.0,25.0,233.0,710,532,25.5,35.5,15.5,68,5658,6.9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,True,False,False,False,False,2739.3145
2024,2469,0.24,0.38,0.3,0.83,239.0,25.0,233.0,710,532,25.5,35.5,15.5,68,5658,6.9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,True,False,False,False,False,2435.9265
2024,2012,0.36,0.52,0.47,0.83,239.0,25.0,233.0,710,532,25.5,35.5,15.5,68,5658,6.9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,,True,False,False,False,False,2098.9998
2024,2255,0.37,0.56,0.51,0.83,239.0,25.0,233.0,710,532,25.5,35.5,15.5,68,5658,6.9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,,True,False,False,False,False,2116.1611
2024,1813,0.35,0.47,0.41,0.83,239.0,25.0,233.0,710,532,25.5,35.5,15.5,68,5658,6.9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,,True,False,False,False,False,2012.6993
2023,2949,0.27,0.42,0.34,0.38,243.0,11.0,187.0,650,488,24.0,32.0,16.0,70,5110,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,,,False,False,True,False,False,2834.0703
2023,1342,0.35,0.45,0.39,0.38,243.0,11.0,187.0,650,488,24.0,32.0,16.0,70,5110,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,False,False,True,False,False,1849.0483
2023,1556,0.34,0.53,0.45,0.38,243.0,11.0,187.0,650,488,24.0,32.0,16.0,70,5110,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,,,False,False,True,False,False,1642.8859
2023,4039,0.29,0.44,0.38,0.38,243.0,11.0,187.0,650,488,24.0,32.0,16.0,70,5110,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,False,False,True,False,False,3699.7207
2023,2428,0.25,0.39,0.34,0.38,243.0,11.0,187.0,650,488,24.0,32.0,16.0,70,5110,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False,False,True,False,False,2587.3096
2023,2303,0.27,0.38,0.29,0.38,243.0,11.0,187.0,650,488,24.0,32.0,16.0,70,5110,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,False,False,True,False,False,2330.639
2023,1737,0.32,0.49,0.4,0.38,243.0,11.0,187.0,650,488,24.0,32.0,16.0,70,5110,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,,False,False,True,False,False,1885.9728
2023,1999,0.31,0.47,0.38,0.38,243.0,11.0,187.0,650,488,24.0,32.0,16.0,70,5110,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,,False,False,True,False,False,1929.3672
2023,2418,0.29,0.4,0.34,0.38,243.0,11.0,187.0,650,488,24.0,32.0,16.0,70,5110,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,,False,False,True,False,False,1896.9397
2024,2676,0.31,0.45,0.35,0.38,243.0,11.0,187.0,650,488,24.0,32.0,16.0,70,5110,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,,,False,False,True,False,False,2829.7095
2024,1862,0.32,0.44,0.38,0.38,243.0,11.0,187.0,650,488,24.0,32.0,16.0,70,5110,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,False,False,True,False,False,1881.4657
2024,1643,0.23,0.35,0.29,0.38,243.0,11.0,187.0,650,488,24.0,32.0,16.0,70,5110,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,,,False,False,True,False,False,1730.146
2024,2748,0.23,0.42,0.37,0.38,243.0,11.0,187.0,650,488,24.0,32.0,16.0,70,5110,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,False,False,True,False,False,3086.2766
2024,3039,0.4,0.51,0.44,0.38,243.0,11.0,187.0,650,488,24.0,32.0,16.0,70,5110,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False,False,True,False,False,2586.1658
2024,2282,0.39,0.58,0.49,0.38,243.0,11.0,187.0,650,488,24.0,32.0,16.0,70,5110,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,False,False,True,False,False,2335.8176
2024,1840,0.33,0.52,0.44,0.38,243.0,11.0,187.0,650,488,24.0,32.0,16.0,70,5110,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,,False,False,True,False,False,1872.1177
2024,1830,0.31,0.44,0.35,0.38,243.0,11.0,187.0,650,488,24.0,32.0,16.0,70,5110,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,,False,False,True,False,False,1901.8523
2024,1699,0.29,0.44,0.38,0.38,243.0,11.0,187.0,650,488,24.0,32.0,16.0,70,5110,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,,False,False,True,False,False,1886.4757
2023,2744,0.22,0.38,0.32,0.37,248.0,20.0,203.0,670,502,24.5,32.5,16.5,71,5292,7.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,,,False,True,False,False,False,2847.7854
2023,2080,0.3,0.45,0.4,0.37,248.0,20.0,203.0,670,502,24.5,32.5,16.5,71,5292,7.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,False,True,False,False,False,1977.2328
2023,1649,0.27,0.38,0.33,0.37,248.0,20.0,203.0,670,502,24.5,32.5,16.5,71,5292,7.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,,,False,True,False,False,False,1750.8181
2023,4380,0.34,0.52,0.44,0.37,248.0,20.0,203.0,670,502,24.5,32.5,16.5,71,5292,7.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,False,True,False,False,False,3991.463
2023,2859,0.29,0.43,0.36,0.37,248.0,20.0,203.0,670,502,24.5,32.5,16.5,71,5292,7.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False,True,False,False,False,2661.2422
2023,2526,0.24,0.35,0.26,0.37,248.0,20.0,203.0,670,502,24.5,32.5,16.5,71,5292,7.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,False,True,False,False,False,2428.9597
2023,1821,0.31,0.49,0.43,0.37,248.0,20.0,203.0,670,502,24.5,32.5,16.5,71,5292,7.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,,False,True,False,False,False,1991.616
2023,2176,0.23,0.35,0.26,0.37,248.0,20.0,203.0,670,502,24.5,32.5,16.5,71,5292,7.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,,False,True,False,False,False,2043.204
2023,1918,0.33,0.48,0.41,0.37,248.0,20.0,203.0,670,502,24.5,32.5,16.5,71,5292,7.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,,False,True,False,False,False,2003.3734
2024,3579,0.36,0.5,0.43,0.37,248.0,20.0,203.0,670,502,24.5,32.5,16.5,71,5292,7.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,,,False,True,False,False,False,3396.1167
2024,1525,0.29,0.42,0.33,0.37,248.0,20.0,203.0,670,502,24.5,32.5,16.5,71,5292,7.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,False,True,False,False,False,1980.1138
2024,1804,0.38,0.52,0.44,0.37,248.0,20.0,203.0,670,502,24.5,32.5,16.5,71,5292,7.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,,,False,True,False,False,False,1674.0938
2024,4082,0.38,0.54,0.48,0.37,248.0,20.0,203.0,670,502,24.5,32.5,16.5,71,5292,7.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,False,True,False,False,False,3947.9548
2024,2999,0.27,0.38,0.29,0.37,248.0,20.0,203.0,670,502,24.5,32.5,16.5,71,5292,7.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False,True,False,False,False,2712.2764
2024,2353,0.32,0.47,0.38,0.37,248.0,20.0,203.0,670,502,24.5,32.5,16.5,71,5292,7.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,False,True,False,False,False,2388.7466
2024,2121,0.26,0.38,0.29,0.37,248.0,20.0,203.0,670,502,24.5,32.5,16.5,71,5292,7.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,,False,True,False,False,False,2024.8386
2024,1895,0.21,0.37,0.28,0.37,248.0,20.0,203.0,670,502,24.5,32.5,16.5,71,5292,7.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,,False,True,False,False,False,2007.6812
2024,2248,0.36,0.47,0.38,0.37,248.0,20.0,203.0,670,502,24.5,32.5,16.5,71,5292,7.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,,False,True,False,False,False,2082.9346
2023,3029,0.23,0.37,0.28,0.71,285.0,18.0,154.0,565,424,24.5,32.5,16.5,71,5292,7.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,,,False,True,False,False,False,3060.7625
2023,1834,0.34,0.51,0.43,0.71,285.0,18.0,154.0,565,424,24.5,32.5,16.5,71,5292,7.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,False,True,False,False,False,2087.973
2023,1535,0.34,0.49,0.43,0.71,285.0,18.0,154.0,565,424,24.5,32.5,16.5,71,5292,7.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,,,False,True,False,False,False,1745.86
2023,3743,0.38,0.54,0.47,0.71,285.0,18.0,154.0,565,424,24.5,32.5,16.5,71,5292,7.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,False,True,False,False,False,3869.1833
2023,2863,0.29,0.48,0.42,0.71,285.0,18.0,154.0,565,424,24.5,32.5,16.5,71,5292,7.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False,True,False,False,False,2506.4155
