year,estimated_yield_kg_per_ha,ndvi.early,ndvi.mid,ndvi.late,organic_carbon,nitrogen_kg_per_ha,phosphorus_kg_per_ha,potassium_kg_per_ha,annual_avg_rainfall_mm,monsoon_rainfall_mm,avg_annual_temp_C,avg_max_temp_C,avg_min_temp_C,avg_relative_humidity_pct,growing_degree_days_GDD,soil_ph,season_Rabi,season_Zaid,monsoon_onset_day,monsoon_end_day,predicted_yield_tuned,district_Angul,district_Balangir,district_Balasore,district_Bargarh,district_Bhadrak,district_Boudh,district_Cuttack,district_Deogarh,district_Dhenkanal,district_Gajapati,district_Ganjam,district_Jagatsinghpur,district_Jajpur,district_Jharsuguda,district_Kalahandi,district_Kandhamal,district_Kendrapara,district_Kendujhar,district_Khordha,district_Koraput,district_Malkangiri,district_Mayurbhanj,district_Nabarangpur,district_Nayagarh,district_Nuapada,district_Puri,district_Rayagada,district_Sambalpur,district_Subarnapur,district_Sundargarh,soil_type_Alluvial,soil_type_Red_Yellow,soil_type_Laterite,soil_type_Mixed_Red_Black,crop_Paddy,crop_Maize,crop_Moong,crop_Mustard,crop_Sunflower,crop_Vegetables,crop_Jute,season_Kharif
2023,2462,0.51,0.72,0.54,0.77,362.4,9.4,278.7,1505,1167,25.2,36.7,20.9,66.0,5110,6.86,False,True,,,2176.6748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,True
2024,3729,0.46,0.6,0.5,0.58,389.1,15.4,276.7,1212,953,25.7,36.0,21.1,63.5,5110,5.81,True,False,,,3410.403,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,False,False,True
2024,1939,0.54,0.67,0.57,0.72,262.6,19.2,204.0,1515,1135,25.3,35.0,18.0,68.7,5110,6.81,True,False,,,2104.5444,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,True
2024,1815,0.36,0.56,0.5,0.63,371.7,15.4,253.1,1590,1121,24.9,35.3,19.7,71.3,5110,5.64,True,False,,,1749.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,True
2024,4343,0.45,0.57,0.57,0.49,226.3,12.7,196.9,1512,1150,26.8,36.3,19.9,78.7,5110,5.95,False,False,,,4327.218,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,True
2024,2824,0.49,0.75,0.52,0.75,341.0,17.5,159.1,1235,1011,26.3,33.4,18.1,76.3,5110,5.45,False,False,,,2771.5537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False
2024,2354,0.52,0.62,0.61,0.68,348.4,13.9,255.2,1372,1154,24.4,38.0,19.0,75.5,5110,6.28,False,False,,,2503.1091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,True,False,False,False,False,False,True
2024,2062,0.39,0.7,0.61,0.58,335.5,23.9,151.5,1219,1106,26.6,37.8,21.0,68.8,5110,6.96,False,True,,,2099.9944,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,True
2024,2285,0.51,0.71,0.55,0.86,250.5,23.7,211.4,1520,1128,25.5,35.9,18.5,81.0,5110,6.21,False,True,,,2163.3535,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,True,False,False,False,False,False,False
2024,2435,0.46,0.72,0.52,0.41,374.6,16.5,199.4,1463,965,26.7,33.2,20.1,71.8,5110,5.72,False,True,,,2221.3691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,False,False,True,False,False,True,True,True
2023,2484,0.43,0.75,0.52,0.56,233.8,13.6,254.0,1599,974,26.4,36.1,18.9,84.5,5840,6.3,True,False,,,3089.338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,True,False,False,False,True
2023,1633,0.38,0.6,0.61,0.43,210.7,20.5,264.9,1341,1002,25.3,32.4,18.0,75.9,5840,5.25,True,False,,,2038.3878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,True,False,True
2023,1698,0.52,0.56,0.52,0.78,343.5,8.6,195.6,1570,1091,24.1,32.2,19.0,63.2,5840,6.78,True,False,,,1736.3136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False
2023,4130,0.38,0.63,0.49,0.75,295.1,16.1,271.7,1342,1151,24.8,33.5,21.9,76.9,5840,6.01,False,False,,,3976.497,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,True,True
2023,2705,0.41,0.58,0.47,0.57,369.8,13.7,194.1,1291,1125,25.6,34.8,21.2,68.1,5840,5.9,False,False,,,2664.8906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,True,True,False,False,False,False,False,True
2023,2316,0.41,0.55,0.54,0.74,276.7,23.6,216.9,1553,1193,25.9,37.2,21.8,77.2,5840,6.17,False,False,,,2422.8394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,True,False,False,False,False,False,False,True
2023,2361,0.52,0.62,0.55,0.6,233.7,8.2,259.1,1521,997,24.8,36.4,20.0,61.7,5840,6.25,False,True,,,2032.2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,True
2023,1641,0.48,0.71,0.62,0.78,367.3,17.4,253.9,1487,1185,24.4,36.5,18.4,64.4,5840,5.14,False,True,,,1989.682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,True,True,False,True,True,False,False,True
2023,1372,0.51,0.66,0.49,0.63,309.8,20.6,298.1,1414,1148,26.5,34.6,20.2,81.4,5840,6.37,False,True,,,1981.113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,True
2024,3908,0.4,0.61,0.53,0.61,237.8,16.2,183.8,1541,1065,27.0,34.1,19.8,65.7,5840,5.48,True,False,,,3581.5845,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,False,False,True
2024,1870,0.47,0.68,0.61,0.87,344.1,9.5,249.3,1250,929,25.6,34.2,21.4,80.9,5840,6.43,True,False,,,2063.1326,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,True,False,False
2024,1850,0.46,0.6,0.61,0.53,302.2,24.5,241.5,1352,1146,24.5,37.9,18.4,67.0,5840,6.65,True,False,,,1802.4526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,True,False,True,False,False,True,False,True
2024,4577,0.52,0.55,0.53,0.46,320.9,16.8,287.3,1385,1005,24.8,32.2,20.0,76.1,5840,6.61,False,False,,,4266.662,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False
2024,2632,0.53,0.7,0.54,0.69,292.2,18.4,173.5,1262,950,24.1,37.2,18.6,77.4,5840,6.11,False,False,,,2722.1907,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,True,True,False,True
2024,1888,0.35,0.67,0.51,0.88,365.7,12.0,262.8,1389,980,26.7,35.5,19.3,72.8,5840,6.04,False,False,,,2409.1716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,True
2024,2471,0.48,0.7,0.64,0.59,365.9,16.2,235.2,1324,1032,24.4,34.6,20.9,67.6,5840,5.29,False,True,,,2093.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,True,False,False,False,False,False,True
2024,2381,0.36,0.56,0.47,0.43,341.9,15.3,191.2,1349,1184,25.7,36.4,19.9,65.3,5840,6.55,False,True,,,2077.9636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,True,False,True,True,True,False,True
2024,2231,0.46,0.72,0.64,0.57,221.1,9.3,221.2,1513,1037,24.8,34.9,19.5,60.8,5840,5.54,False,True,,,2097.8367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,True
2023,3227,0.41,0.67,0.59,0.65,367.8,9.8,200.1,1257,1083,25.7,37.2,19.6,67.6,5292,5.99,True,False,,,3295.8118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False
2023,2295,0.41,0.66,0.56,0.48,334.2,22.2,236.9,1541,1172,26.0,37.4,19.8,76.3,5292,5.57,True,False,,,2160.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,True,False,False,False,False,False,False,True
2023,1692,0.42,0.67,0.46,0.73,339.4,12.1,283.4,1504,968,26.5,34.5,21.1,83.5,5292,5.27,True,False,,,1841.5947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,True,True,False,False,False,False,False,True
2023,4929,0.47,0.72,0.55,0.9,272.6,11.3,235.4,1379,933,24.6,33.7,21.6,81.8,5292,6.26,False,False,,,4431.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,True,True,True,False,False,False,False,True
2023,2761,0.42,0.67,0.53,0.63,375.9,16.6,244.8,1369,1161,24.0,35.6,21.8,79.2,5292,5.11,False,False,,,2780.1772,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,False,False,True
2023,2792,0.5,0.67,0.48,0.58,345.1,21.1,227.8,1525,952,24.4,37.5,21.1,79.7,5292,6.5,False,False,,,2472.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,True,False,True,False,True
2023,1426,0.43,0.75,0.58,0.6,222.5,9.1,157.7,1470,1104,26.7,33.3,19.3,76.6,5292,5.64,False,True,,,1912.1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,True
2023,2108,0.36,0.7,0.64,0.46,281.6,17.8,184.9,1253,1025,26.6,35.7,20.8,66.5,5292,5.0,False,True,,,2042.0248,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False
2023,2222,0.51,0.64,0.56,0.84,377.3,10.0,223.8,1300,1134,25.8,35.8,19.8,82.7,5292,6.02,False,True,,,2038.7903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,True,False,False,False,False,False,True
2024,3790,0.41,0.69,0.59,0.61,209.4,8.6,196.5,1463,942,25.8,36.4,19.0,76.8,5292,5.09,True,False,,,3539.7837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,False,False,True
2024,2088,0.44,0.63,0.46,0.59,392.3,8.9,177.3,1252,1139,26.0,32.8,21.4,74.0,5292,5.55,True,False,,,2184.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,True
2024,1525,0.49,0.6,0.53,0.73,335.8,22.2,225.6,1259,1010,24.5,36.3,18.2,62.8,5292,6.41,True,False,,,1796.8849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,False,True,True,False,False,False,False,False
2024,3945,0.42,0.67,0.47,0.62,326.3,10.0,198.4,1307,1148,26.7,37.5,21.6,71.2,5292,5.13,False,False,,,3987.2446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False,False,False,True,False,False,False,False
2024,2780,0.36,0.74,0.57,0.72,254.1,8.8,188.7,1204,1050,25.3,33.1,19.8,71.5,5292,6.68,False,False,,,2763.9421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False
2024,2406,0.42,0.74,0.64,0.43,249.8,15.4,219.6,1302,1082,25.1,33.4,20.5,81.6,5292,5.01,False,False,,,2479.8022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,True,False,False,False,False,False,True,True
2024,1520,0.54,0.62,0.58,0.81,388.4,22.3,170.0,1395,994,25.6,37.8,20.6,73.7,5292,5.49,False,True,,,1874.9133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True,False,False,True,False,True,False,True
2024,1751,0.48,0.66,0.47,0.87,259.7,12.5,289.2,1461,907,24.1,33.1,21.6,69.5,5292,6.48,False,True,,,1953.7135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True,False,False,False,False,False,True
2024,1908,0.48,0.59,0.52,0.72,355.1,15.2,280.2,1564,1083,24.5,37.1,20.5,84.4,5292,5.63,False,True,,,1960.369,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,True,False,True
2023,3610,0.48,0.75,0.56,0.88,278.6,8.7,256.1,1571,1180,26.2,35.0,20.5,62.8,5658,5.2,True,False,,,3282.5027,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,True
2023,2049,0.39,0.75,0.53,0.48,227.9,15.6,165.9,1549,1094,24.2,33.5,18.3,70.6,5658,5.72,True,False,,,2116.1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,True,False,False,False,False,False,False,True
2023,1691,0.43,0.68,0.62,0.64,202.1,17.8,266.4,1246,1094,25.8,37.2,20.1,61.1,5658,5.54,True,False,,,1800.7844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,True
2023,3828,0.5,0.71,0.61,0.7,308.9,17.7,271.2,1554,1054,24.7,34.7,18.6,78.5,5658,6.69,False,False,,,3716.9087,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,True
2023,2870,0.37,0.69,0.57,0.69,395.2,13.7,265.2,1510,992,25.2,35.1,20.9,83.0,5658,5.63,False,False,,,2711.051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,False,False,True
2023,1848,0.41,0.67,0.52,0.6,273.8,13.4,167.1,1507,1059,24.9,34.2,20.0,67.0,5658,6.58,False,False,,,2406.1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,True,True,False,False,False,False,True,True
2023,1995,0.41,0.56,0.5,0.57,271.4,9.8,246.6,1343,960,25.1,35.6,20.7,81.5,5658,6.78,False,True,,,2098.3906,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,True,True,False,True
2023,2238,0.44,0.64,0.47,0.46,268.8,14.2,275.1,1468,1021,26.2,33.0,18.2,67.3,5658,5.87,False,True,,,2041.2773,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False
2023,1963,0.55,0.68,0.52,0.6,304.1,9.7,236.6,1569,950,24.9,34.3,18.3,82.8,5658,6.82,False,True,,,2007.6249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,True,False,True,False,False,False,False,True
2024,3169,0.36,0.69,0.53,0.48,288.1,21.0,247.0,1323,1176,25.7,37.8,20.9,78.8,5658,5.75,True,False,,,3149.158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,True,False,False,False,False,True
2024,2224,0.45,0.62,0.59,0.77,376.0,24.4,218.8,1305,904,25.4,33.5,18.3,80.1,5658,6.93,True,False,,,2120.2908,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,True,False,False,True
2024,1727,0.39,0.74,0.58,0.5,301.1,24.5,229.3,1357,991,26.0,35.9,18.3,60.5,5658,5.18,True,False,,,1845.1033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,False,False,True
2024,3592,0.54,0.58,0.46,0.43,301.6,22.7,155.2,1346,1069,26.8,34.0,18.0,84.1,5658,6.37,False,False,,,3685.7434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,True,True,False,False,False,True,False,True
2024,2604,0.37,0.65,0.53,0.68,227.7,18.2,245.8,1344,921,26.2,36.6,21.8,78.2,5658,5.99,False,False,,,2739.3145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,True,False,True
2024,2469,0.43,0.69,0.49,0.7,396.5,19.9,162.2,1319,900,24.6,32.8,21.0,67.6,5658,5.78,False,False,,,2435.9265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,True
2024,2012,0.5,0.69,0.48,0.84,250.0,12.8,215.3,1518,1032,24.1,37.8,19.4,80.7,5658,6.27,False,True,,,2098.9998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,True,True,False,False,False,False,True
2024,2255,0.49,0.68,0.62,0.69,214.7,18.7,193.9,1474,1132,24.8,34.7,19.2,67.0,5658,6.41,False,True,,,2116.1611,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,True,False,True
2024,1813,0.43,0.61,0.46,0.57,332.6,15.7,231.8,1291,911,25.8,33.4,19.4,81.8,5658,5.01,False,True,,,2012.6993,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,True
2023,2949,0.42,0.58,0.53,0.8,319.1,16.2,170.0,1257,945,24.2,32.4,21.1,62.8,5110,5.33,True,False,,,2834.0703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,True,True,False,False,False,True
2023,1342,0.43,0.68,0.48,0.67,283.0,20.9,253.7,1545,933,25.5,33.0,20.6,77.6,5110,6.43,True,False,,,1849.0483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True
2023,1556,0.4,0.67,0.63,0.44,284.4,12.8,269.3,1428,977,25.8,35.1,18.7,73.5,5110,6.33,True,False,,,1642.8859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,True,True,False,False,False,False,False,True
2023,4039,0.39,0.59,0.56,0.68,357.0,13.4,174.5,1316,1117,25.0,34.0,18.7,62.4,5110,6.93,False,False,,,3699.7207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,True
2023,2428,0.45,0.69,0.5,0.85,239.1,23.7,165.6,1517,972,26.3,37.0,18.4,66.0,5110,6.52,False,False,,,2587.3096,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,True,False,False,False,False,False,True
2023,2303,0.4,0.64,0.55,0.6,364.1,9.0,171.8,1478,1181,24.3,34.6,20.6,60.3,5110,6.9,False,False,,,2330.639,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,True,False,False,False,False,True,True
2023,1737,0.41,0.68,0.6,0.55,329.7,16.3,281.6,1326,1148,24.2,33.5,21.1,71.7,5110,6.41,False,True,,,1885.9728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,False,False,False,True,False,False,False,False
2023,1999,0.48,0.72,0.64,0.47,283.8,23.5,229.2,1592,946,26.2,35.7,19.1,67.5,5110,5.6,False,True,,,1929.3672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,False,False,True
2023,2418,0.54,0.58,0.49,0.48,291.6,18.4,220.1,1595,1020,25.5,36.2,18.1,75.0,5110,5.21,False,True,,,1896.9397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,True
2024,2676,0.47,0.55,0.63,0.62,251.3,17.3,166.0,1328,1113,26.1,33.0,18.3,67.4,5110,6.56,True,False,,,2829.7095,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,True,False,False,False,False,False,True
2024,1862,0.37,0.71,0.64,0.7,350.4,12.2,247.4,1257,1138,25.3,33.0,21.9,67.5,5110,6.29,True,False,,,1881.4657,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,False,False,True
2024,1643,0.37,0.67,0.63,0.44,302.6,13.8,280.2,1321,955,24.7,32.2,19.2,78.6,5110,5.1,True,False,,,1730.146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,True,False,False,True,False,True
2024,2748,0.54,0.69,0.58,0.87,264.2,22.5,274.2,1200,1006,26.5,36.4,21.1,61.2,5110,5.72,False,False,,,3086.2766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,True,False,False,False,False,False,True
2024,3039,0.41,0.72,0.58,0.78,319.2,17.5,243.9,1438,947,26.4,36.0,20.5,82.6,5110,6.91,False,False,,,2586.1658,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False
2024,2282,0.37,0.71,0.53,0.69,399.1,16.8,161.3,1489,960,26.1,34.8,19.5,81.3,5110,6.0,False,False,,,2335.8176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,True,True,False,False,False,False,True
2024,1840,0.47,0.74,0.6,0.81,287.1,9.7,166.9,1295,925,24.8,37.1,18.8,76.7,5110,5.87,False,True,,,1872.1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,True
2024,1830,0.47,0.66,0.56,0.44,384.1,8.3,157.4,1325,1191,25.8,36.8,18.5,74.8,5110,5.92,False,True,,,1901.8523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False
2024,1699,0.48,0.65,0.59,0.64,269.0,24.4,188.6,1317,1156,25.1,35.5,20.5,82.3,5110,5.42,False,True,,,1886.4757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,True,False,False,False,False,True,False,True
2023,2744,0.4,0.63,0.54,0.72,210.9,14.4,170.3,1247,907,24.3,37.2,21.1,64.6,5292,5.74,True,False,,,2847.7854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,True,False,False,False,False,False,False,True
2023,2080,0.35,0.58,0.6,0.81,240.8,18.3,189.0,1288,1012,26.8,33.2,20.6,62.0,5292,5.74,True,False,,,1977.2328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,True
